1094686361,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 11038 45h,,Book,None,2002-11-26,3000 - Prêt 28 j.,La liberté de conception,"Marchal, A., docteur",Médicis,Paris :,1942,,456
1094708151,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 11962 45h,,Book,None,2003-11-04,2000 - Exclu du prêt à domicile,The ladies dispensatory,"Sowerby, Leonard",Routledge,New York [etc.] :,2003,0415935334; 9780415935333,456
1094708195,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 12058 45h,,Book,None,2003-11-27,3000 - Prêt 28 j.,"Testing women, testing the fetus : the social impact of amniocentesis in America","Rapp, Rayna",Routledge,New York [etc.] :,1999,0415916445; 9780415916448; 0415916453; 9780415916455,456
1094706359,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 12763 45h,,Book,None,2004-07-22,3000 - Prêt 28 j.,El libro de amor de mujeres : una compilación hebrea de saberes sobre el cuidado de la salud y la belleza del cuerpo femenino,,Ed Univ de Granada,Granada :,2003,8433830317; 9788433830319,456
1094725402,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 13248 45h,,Book,None,2005-02-01,3000 - Prêt 28 j.,Histoires d'A,"Issartel, Marielle",Stock,[Paris] :,1974,,456
1094724514,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 13335 45h,,Book,None,2005-03-02,3000 - Prêt 28 j.,L'accouchement sans douleur par la méthode psychoprophylactique : à la lumière de l'enseignement physiologique de Pavlov,"Vermorel, Henri",Camugli,Lyon :,[ca 1952],,456
1094723766,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 13826 45h,,Book,None,2005-08-10,3000 - Prêt 28 j.,The knowing of woman's kind in childing : a middle English version of material derived from the Trotula and other sources,,Brepols,Turnhout :,2001,2503510736; 9782503510736,456
1094723756,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 13838 45h,,Book,None,2005-08-15,3000 - Prêt 28 j.,Message in a bottle : the making of fetal alcohol syndrome,"Golden, Janet",Harvard Univ Press,Cambridge [etc.] :,2005,0674014855; 9780674014855,456
1094723955,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14038 45h,,Book,None,2005-10-05,3000 - Prêt 28 j.,The woman in the body : a cultural analysis of reproduction,"Martin, Emily",Beacon Press,Boston :,cop. 2001,0807046450; 9780807046456,456
1094722352,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14267 45h,,Book,None,2006-01-23,3000 - Prêt 28 j.,Breast cancer : society shapes an epidemic,"Kasper, Anne S",Palgrave,New York :,2002,0312294514; 9780312294519; 0312217102; 9780312217105,456
