ID,Date,Title,ISBN,Classification
1093021040,1997-03-03,The dermatology and syphilology of the nineteenth century,0030594596; 9780030594595,D30u
1096622476,2012-08-23,Skin : on the cultural border between self and the world,0231125038; 9780231125031,D30u
1094721089,2006-06-28,The history of dermatology,0404133606; 9780404133603,D30u
1094670636,2001-04-19,"Sex, sin and suffering : venereal disease and European society since 1870",0415234441; 9780415234443,D30u
1093041696,1997-03-03,La naissance de la dermatologie : 1776-1880,2851280759; 9782851280756,D30u
1096897499,1997-03-03,Petite encyclopédie des maladies sexuellement transmissibles : histoire et actualité,2902474911; 9782902474912,D30u
1096624673,1997-03-03,Hautkrankheiten : 5 Jahrhunderte wissenschaftlicher Illustration = Skin diseases : 5 centuries of scientific illustration,3437112139; 9783437112133; 0895743086; 9780895743084,D30u
1096621637,2012-05-03,The scars of Venus : a history of venereology,354019844X; 9783540198444; 038719844X; 9780387198446,D30u
1094685027,2003-02-27,Die Haut im medizinischen und kulturgeschichtlichen Kontext : Katalog und Aufsätze zu einer Ausstellung in der Universität Marburg,3818503508; 9783818503505,D30u
1094685035,2003-02-25,Ethik in der Dermato-Venerologie,3873021056; 9783873021051,D30u
1094672528,2001-08-10,Die Psoriasis : Geschichte und Therapie vom Altertum bis zur Gegenwart,398000631X; 9783980006316,D30u
1096896042,2013-12-19,Fungal disease in Britain and the United States 1850-2000 : mycoses and modernity,9781137377012; 1137377011; 9781137392633; 1137392630,D30u
1096896966,2014-02-20,A medical history of skin : scratching the surface,9781848934139; 1848934130,D30u
1096620709,2011-12-14,La peau : enjeu de société,9782271067562; 2271067561,D30u
1096160647,2011-08-25,Dermatologie des XIXe et XXe siècles : mutations et controverses,9782817801971; 2817801970,D30u
1096899694,2015-09-28,Storia della dermatologia e della venereologia in Italia,9788847057166; 8847057167,D30u
1094684802,2003-05-28,Über den Atlas der Hautkrankheiten (1856-1876) von Ferdinand von Hebra (1816-1880),none,D30u
1093083827,1997-03-03,Kurze Geschichte der Dermatologie und Venerologie : und ihre kulturgeschichtliche Spiegelung : ein Entwurf,none,D30u
1096160359,2011-06-30,Das Lymphödem der unteren Extremitäten,none,D30u
1096160261,2011-07-21,Le microangiopatie : patologia delle correlazioni istangiche,none,D30u
1096895810,2013-05-23,Ausfall des Coitus als Krankheitsursache in der Medizin des Mittelalters,none,D30u
1093026882,1997-03-03,Die Venerologie in Paris von 1800-1850,none,D30u
1093026881,1997-03-03,Die Dermatologie in Paris von 1800-1850,none,D30u
1094073928,1997-12-16,Per una storia della dermatologia,none,D30u
1092366890,1997-03-03,Quecksilber bei Syphilis : seine Geschichte und Anwendung,none,D30u
1096133325,1997-03-03,Le cere dermatologiche dell'universita di Milano : scienza e arte nella storia della dermatologia,none,D30u
1094670622,2001-04-19,Dermatologie in der Kunst,none,D30u
1096156887,2010-02-10,Dermatologie gestern & heute,none,D30u
1096160550,2011-08-18,Traité des maladies de la peau ; suivi du Livre de l'embellissement,none,D30u
1094725204,1997-03-03,L'art de regarder : histoire visuelle de la dermatologie et de la mycologie,none,D30u
1093072905,1997-03-03,"Geschichte der Lustseuche im Alterthume : nebst ausführlichen Untersuchungen über den Venus- und Phalluscultus, Bordelle[...] als Beiträge zur richtigen Erklärung ihrer Schriften",none,D30u
1093246054,1997-04-26,Die Geschichte der venerischen Krankheiten : eine Studie,none,D30u
1093246055,1997-04-26,Die Geschichte der venerischen Krankheiten : eine Studie,none,D30u
