ID,Date,Title,ISBN,Classification
1094686540,2002-09-10,A history of the treatment of renal failure by dialysis,0198515472; 9780198515470,D45l
1094073533,1997-09-15,The history of urology,0398023662; 9780398023669,D45l
1096620861,2011-11-17,Hermaphrodites and the medical invention of sex,0674001893; 9780674001893,D45l
1094083383,1999-05-04,Hermaphrodites and the medical invention of sex,0674089278; 9780674089273,D45l
1094667299,2000-11-08,Dates in urology,1850704961; 9781850704966,D45l
1093155386,1997-03-03,Histoire de la circoncision des origines à nos jours,2715809719; 9782715809710,D45l
1096114195,1997-03-03,Histoire illustrée de l'urologie : de l'Antiquité à nos jours,2851280716; 9782851280718,D45l
1094721923,2006-06-15,Vom Steinschnitt zur Nierentransplantation : ein medizinhistorischer Rückblick auf die Entwicklung der Urologie,3794521390; 9783794521395,D45l
1094684654,2003-04-29,"History of nephrology 4 : Reports from the Third Congress of the International Association for the History of Nephrology, Taormina, Sicily, November 15-18, 2001",380557424X; 9783805574242,D45l
1094724640,2005-03-17,Supplement to: Philipp Bozzini: The Beginning of Modern Endoscopy : from the archives of the Austrian Urological Society,389756310X; 9783897563100,D45l
1094707775,2004-02-05,Klassische Schriften zur erektilen Dysfunktion : eine kommentierte Sammlung von Originaltexten aus drei Jahrtausenden,3936072159; 9783936072150,D45l
1096158432,2011-02-16,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1094724187,2005-10-13,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1094724188,2005-10-13,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1094724189,2005-10-13,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1096134061,2009-07-10,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1096158436,2011-02-16,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1096158437,2011-02-16,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1096158439,2011-02-16,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1096620690,2012-01-12,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1096622583,2012-08-07,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1094724181,2005-10-13,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1094724182,2005-10-13,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
1094724183,2005-10-13,De historia urologiae Europaeae,9070244225; 9789070244224; 908061792X; 9789080617926; 9080617997; 9789080617995; 9070244071; 9789070244071; 9070244144; 9789070244149; 9070244284; 9789070244286; 9789070244583; 9070244586; 9789070244811; 9070244810; 9789081510202; 9081510207,D45l
