1092758302,1997-03-03,Le corps humain est-il transparent? : la réponse de l'imagerie médicale,2221043642; 9782221043646,47
1096623180,2012-08-22,Le thorax,2224001037; 9782224001032,47
1096623179,2012-08-22,L'abdomen,2224001150; 9782224001155,47
1096623178,2012-08-22,L'os,2224001290; 9782224001292,47
1096899310,2015-09-10,Neuroradiologie,2225420424; 9782225420429; 2225443858; 9782225443855,47
1096899311,2015-09-10,Neuroradiologie,2225420424; 9782225420429; 2225443858; 9782225443855,47
1093336673,1997-03-03,Tomodensitométrie cranio-cérébrale : (scanographie),2225495998; 9782225495991,47
1096622319,2012-07-19,Ultraschall des Abdomens : 114 diagnostische Übungen für Studenten und praktische Radiologen,3540165487; 9783540165484; 0387165487; 9780387165486,47
1096622549,2012-08-16,Klinische Radiologie : Originalfragen mit ausführlichen Kommentaren zu schwierigen Fragen sowie über 370 Röntgenbildern,3824310791; 9783824310791,47
1096898623,2015-12-16,Ultrasound in clinical diagnosis : from pioneering developments in Lund to global application in medicine,9780199602070; 0199602077,47
1096896263,2013-09-11,Atlas de poche d'échographie : imagerie normale,9782257205537; 2257205537,47
1096897512,2014-10-01,L'imagerie médicale : la fabrique d'un nouveau malade imaginaire,9782336292847; 233629284X,47
